"L2, Inc.","","",""
"18912 North Creek Parkway, Suite 201","","",""
"Bothell, WA 98011","","",""
"558","BallotType_Local_or_Municipal_2018_05_07","50",""
"559","BallotType_Local_or_Municipal_2018_05_05","50",""
"560","BallotType_Local_or_Municipal_2018_05_03","50",""
"561","BallotType_Special_2018_05_01","50",""
"562","BallotType_Local_or_Municipal_2018_05_01","50",""
"563","BallotType_Local_or_Municipal_2018_04_30","50",""
"564","BallotType_Local_or_Municipal_2018_04_28","50",""
"565","BallotType_Local_or_Municipal_2018_04_24","50",""
"566","BallotType_Local_or_Municipal_2018_04_23","50",""
"567","BallotType_Local_or_Municipal_2018_04_14","50",""
"568","BallotType_Local_or_Municipal_2018_04_12","50",""
"569","BallotType_Local_or_Municipal_2018_04_10","50",""
"570","BallotType_Local_or_Municipal_2018_04_09","50",""
"571","BallotType_Local_or_Municipal_2018_04_07","50",""
"572","BallotType_Special_2018_04_03","50",""
"573","BallotType_Local_or_Municipal_2018_04_03","50",""
"574","BallotType_Local_or_Municipal_2018_04_02","50",""
"575","BallotType_Local_or_Municipal_2018_03_27","50",""
"576","BallotType_Local_or_Municipal_2018_03_26","50",""
"577","BallotType_Special_2018_03_06","50",""
"578","BallotType_Local_or_Municipal_2018_03_06","50",""
"579","BallotType_Local_or_Municipal_2018_03_05","50",""
"580","BallotType_Local_or_Municipal_2018_02_27","50",""
"581","BallotType_Special_2018_02_06","50",""
"582","BallotType_Local_or_Municipal_2018_01_30","50",""
"583","BallotType_Special_2017_12_05","50",""
"584","BallotType_Local_or_Municipal_2017_12_05","50",""
"585","BallotType_Local_or_Municipal_2017_12_04","50",""
"586","BallotType_Local_or_Municipal_2017_12_02","50",""
"587","BallotType_Local_or_Municipal_2017_11_14","50",""
"588","BallotType_Local_or_Municipal_2017_11_13","50",""
"589","BallotType_Special_2017_11_07","50",""
"590","BallotType_Local_or_Municipal_2017_11_07","50",""
"591","BallotType_Local_or_Municipal_2017_11_06","50",""
"592","BallotType_Local_or_Municipal_2017_11_04","50",""
"593","BallotType_Local_or_Municipal_2017_10_24","50",""
"594","BallotType_Special_2017_10_17","50",""
"595","BallotType_Local_or_Municipal_2017_10_16","50",""
"596","BallotType_Special_2017_10_10","50",""
"597","BallotType_Local_or_Municipal_2017_10_10","50",""
"598","BallotType_Local_or_Municipal_2017_10_03","50",""
"599","BallotType_Local_or_Municipal_2017_09_26","50",""
"600","BallotType_Special_2017_09_19","50",""
"601","BallotType_Local_or_Municipal_2017_09_19","50",""
"602","BallotType_Local_or_Municipal_2017_09_16","50",""
"603","BallotType_Local_or_Municipal_2017_09_12","50",""
"604","BallotType_Local_or_Municipal_2017_08_08","50",""
"605","BallotType_Special_2017_07_25","50",""
"606","BallotType_Local_or_Municipal_2017_06_29","50",""
"607","BallotType_Special_2017_06_27","50",""
"608","BallotType_Local_or_Municipal_2017_06_26","50",""
"609","BallotType_Local_or_Municipal_2017_06_20","50",""
"610","BallotType_Local_or_Municipal_2017_06_13","50",""
"611","BallotType_Local_or_Municipal_2017_06_12","50",""
"612","BallotType_Local_or_Municipal_2017_06_10","50",""
"613","BallotType_Local_or_Municipal_2017_06_06","50",""
"614","BallotType_Local_or_Municipal_2017_06_05","50",""
"615","BallotType_Local_or_Municipal_2017_06_03","50",""
"616","BallotType_Local_or_Municipal_2017_05_23","50",""
"617","BallotType_Local_or_Municipal_2017_05_20","50",""
"618","BallotType_Local_or_Municipal_2017_05_16","50",""
"619","BallotType_Local_or_Municipal_2017_05_15","50",""
"620","BallotType_Local_or_Municipal_2017_05_13","50",""
"621","BallotType_Local_or_Municipal_2017_05_09","50",""
"622","BallotType_Local_or_Municipal_2017_05_08","50",""
"623","BallotType_Local_or_Municipal_2017_05_06","50",""
"624","BallotType_Local_or_Municipal_2017_05_04","50",""
"625","BallotType_Local_or_Municipal_2017_05_02","50",""
"626","BallotType_Local_or_Municipal_2017_05_01","50",""
"627","BallotType_Local_or_Municipal_2017_04_29","50",""
"628","BallotType_Local_or_Municipal_2017_04_25","50",""
"629","BallotType_Local_or_Municipal_2017_04_24","50",""
"630","BallotType_Local_or_Municipal_2017_04_22","50",""
"631","BallotType_Local_or_Municipal_2017_04_13","50",""
"632","BallotType_Local_or_Municipal_2017_04_11","50",""
"633","BallotType_Local_or_Municipal_2017_04_10","50",""
"634","BallotType_Local_or_Municipal_2017_04_08","50",""
"635","BallotType_Local_or_Municipal_2017_04_04","50",""
"636","BallotType_Local_or_Municipal_2017_04_03","50",""
"637","BallotType_Local_or_Municipal_2017_04_01","50",""
"638","BallotType_Local_or_Municipal_2017_03_28","50",""
"639","BallotType_Local_or_Municipal_2017_03_27","50",""
"640","BallotType_Local_or_Municipal_2017_03_21","50",""
"641","BallotType_Local_or_Municipal_2017_03_07","50",""
"642","BallotType_Local_or_Municipal_2017_03_06","50",""
"643","BallotType_Local_or_Municipal_2016_12_06","50",""
"644","BallotType_Local_or_Municipal_2016_11_08","50",""
"645","BallotType_General_2016_11_08","50",""
"646","BallotType_Local_or_Municipal_2016_10_24","50",""
"647","BallotType_Local_or_Municipal_2016_10_18","50",""
"648","BallotType_Local_or_Municipal_2016_10_17","50",""
"649","BallotType_Local_or_Municipal_2016_09_20","50",""
"650","BallotType_Local_or_Municipal_2016_09_08","50",""
"651","BallotType_Primary_2016_09_08","50",""
"652","BallotType_Local_or_Municipal_2016_08_04","50",""
"653","BallotType_Local_or_Municipal_2016_07_19","50",""
"654","BallotType_Local_or_Municipal_2016_06_30","50",""
"655","BallotType_Local_or_Municipal_2016_06_21","50",""
"656","BallotType_Local_or_Municipal_2016_06_14","50",""
"657","BallotType_Local_or_Municipal_2016_06_13","50",""
"658","BallotType_Local_or_Municipal_2016_06_11","50",""
"659","BallotType_Local_or_Municipal_2016_06_07","50",""
"660","BallotType_Local_or_Municipal_2016_06_06","50",""
"661","BallotType_Local_or_Municipal_2016_06_04","50",""
"662","BallotType_Local_or_Municipal_2016_05_24","50",""
"663","BallotType_Local_or_Municipal_2016_05_21","50",""
"664","BallotType_Local_or_Municipal_2016_05_17","50",""
"665","BallotType_Local_or_Municipal_2016_05_16","50",""
"666","BallotType_Local_or_Municipal_2016_05_14","50",""
"667","BallotType_Special_2016_05_10","50",""
"668","BallotType_Local_or_Municipal_2016_05_10","50",""
"669","BallotType_Local_or_Municipal_2016_05_09","50",""
"670","BallotType_Local_or_Municipal_2016_05_07","50",""
"671","BallotType_Local_or_Municipal_2016_05_05","50",""
"672","BallotType_Local_or_Municipal_2016_05_03","50",""
"673","BallotType_Local_or_Municipal_2016_05_02","50",""
"674","BallotType_Local_or_Municipal_2016_04_30","50",""
"675","BallotType_Local_or_Municipal_2016_04_26","50",""
"676","BallotType_Local_or_Municipal_2016_04_25","50",""
"677","BallotType_Local_or_Municipal_2016_04_23","50",""
"678","BallotType_Local_or_Municipal_2016_04_14","50",""
"679","BallotType_Special_2016_04_12","50",""
"680","BallotType_Local_or_Municipal_2016_04_12","50",""
"681","BallotType_Local_or_Municipal_2016_04_11","50",""
"682","BallotType_Local_or_Municipal_2016_04_09","50",""
"683","BallotType_Local_or_Municipal_2016_04_05","50",""
"684","BallotType_Local_or_Municipal_2016_04_04","50",""
"685","BallotType_Local_or_Municipal_2016_04_02","50",""
"686","BallotType_Local_or_Municipal_2016_03_29","50",""
"687","BallotType_Local_or_Municipal_2016_03_28","50",""
"688","BallotType_Local_or_Municipal_2016_03_22","50",""
"689","BallotType_Local_or_Municipal_2016_03_15","50",""
"690","BallotType_Local_or_Municipal_2016_03_05","50",""
"691","BallotType_Special_2016_03_01","50",""
"692","BallotType_Local_or_Municipal_2016_03_01","50",""
"693","BallotType_Presidential_Primary_2016_03_01","50",""
"694","BallotType_Special_2016_02_02","50",""
"695","BallotType_Local_or_Municipal_2015_12_12","50",""
"696","BallotType_Local_or_Municipal_2015_12_01","50",""
"697","BallotType_Local_or_Municipal_2015_11_17","50",""
"698","BallotType_Local_or_Municipal_2015_11_16","50",""
"699","BallotType_Local_or_Municipal_2015_11_09","50",""
"700","BallotType_Special_2015_11_03","50",""
"701","BallotType_Local_or_Municipal_2015_11_03","50",""
"702","BallotType_Local_or_Municipal_2015_11_02","50",""
"703","BallotType_Local_or_Municipal_2015_10_27","50",""
"704","BallotType_Local_or_Municipal_2015_10_19","50",""
"705","BallotType_Special_2015_10_06","50",""
"706","BallotType_Local_or_Municipal_2015_10_06","50",""
"707","BallotType_Local_or_Municipal_2015_09_29","50",""
"708","BallotType_Local_or_Municipal_2015_09_24","50",""
"709","BallotType_Local_or_Municipal_2015_09_22","50",""
"710","BallotType_Local_or_Municipal_2015_09_17","50",""
"711","BallotType_Local_or_Municipal_2015_09_15","50",""
"712","BallotType_Local_or_Municipal_2015_09_08","50",""
"713","BallotType_Local_or_Municipal_2015_09_01","50",""
"714","BallotType_Local_or_Municipal_2015_08_04","50",""
"715","BallotType_Local_or_Municipal_2015_06_30","50",""
"716","BallotType_Local_or_Municipal_2015_06_23","50",""
"717","BallotType_Local_or_Municipal_2015_06_22","50",""
"718","BallotType_Local_or_Municipal_2015_06_16","50",""
"719","BallotType_Local_or_Municipal_2015_06_15","50",""
"720","BallotType_Local_or_Municipal_2015_06_09","50",""
"721","BallotType_Local_or_Municipal_2015_06_08","50",""
"722","BallotType_Local_or_Municipal_2015_06_06","50",""
"723","BallotType_Local_or_Municipal_2015_06_02","50",""
"724","BallotType_Local_or_Municipal_2015_06_01","50",""
"725","BallotType_Local_or_Municipal_2015_05_19","50",""
"726","BallotType_Local_or_Municipal_2015_05_18","50",""
"727","BallotType_Local_or_Municipal_2015_05_16","50",""
"728","BallotType_Local_or_Municipal_2015_05_12","50",""
"729","BallotType_Local_or_Municipal_2015_05_11","50",""
"730","BallotType_Local_or_Municipal_2015_05_09","50",""
"731","BallotType_Local_or_Municipal_2015_05_07","50",""
"732","BallotType_Local_or_Municipal_2015_05_05","50",""
"733","BallotType_Local_or_Municipal_2015_05_04","50",""
"734","BallotType_Local_or_Municipal_2015_05_02","50",""
"735","BallotType_Local_or_Municipal_2015_04_28","50",""
"736","BallotType_Local_or_Municipal_2015_04_27","50",""
"737","BallotType_Local_or_Municipal_2015_04_25","50",""
"738","BallotType_Local_or_Municipal_2015_04_16","50",""
"739","BallotType_Local_or_Municipal_2015_04_14","50",""
"740","BallotType_Local_or_Municipal_2015_04_13","50",""
"741","BallotType_Local_or_Municipal_2015_04_11","50",""
"742","BallotType_Local_or_Municipal_2015_04_07","50",""
"743","BallotType_Local_or_Municipal_2015_04_06","50",""
"744","BallotType_Special_2015_03_31","50",""
"745","BallotType_Local_or_Municipal_2015_03_31","50",""
"746","BallotType_Local_or_Municipal_2015_03_30","50",""
"747","BallotType_Local_or_Municipal_2015_03_28","50",""
"748","BallotType_Local_or_Municipal_2015_03_24","50",""
"749","BallotType_Local_or_Municipal_2015_03_17","50",""
"750","BallotType_Special_2015_03_03","50",""
"751","BallotType_Local_or_Municipal_2015_03_03","50",""
"752","BallotType_Local_or_Municipal_2015_03_02","50",""
"753","BallotType_Local_or_Municipal_2015_01_10","50",""
"754","BallotType_Local_or_Municipal_2014_12_16","50",""
"755","BallotType_Local_or_Municipal_2014_12_09","50",""
"756","BallotType_Local_or_Municipal_2014_11_17","50",""
"757","BallotType_Local_or_Municipal_2014_11_04","50",""
"758","BallotType_General_2014_11_04","50",""
"759","BallotType_Local_or_Municipal_2014_10_27","50",""
"760","BallotType_Local_or_Municipal_2014_10_20","50",""
"761","BallotType_Local_or_Municipal_2014_10_18","50",""
"762","BallotType_Local_or_Municipal_2014_09_09","50",""
"763","BallotType_Primary_2014_09_09","50",""
"764","BallotType_Local_or_Municipal_2014_07_15","50",""
"765","BallotType_Local_or_Municipal_2014_06_28","50",""
"766","BallotType_Local_or_Municipal_2014_06_24","50",""
"767","BallotType_Local_or_Municipal_2014_06_17","50",""
"768","BallotType_Local_or_Municipal_2014_06_16","50",""
"769","BallotType_Local_or_Municipal_2014_06_14","50",""
"770","BallotType_Local_or_Municipal_2014_06_10","50",""
"771","BallotType_Local_or_Municipal_2014_06_07","50",""
"772","BallotType_Local_or_Municipal_2014_06_03","50",""
"773","BallotType_Local_or_Municipal_2014_06_02","50",""
"774","BallotType_Local_or_Municipal_2014_05_20","50",""
"775","BallotType_Local_or_Municipal_2014_05_19","50",""
"776","BallotType_Local_or_Municipal_2014_05_17","50",""
"777","BallotType_Local_or_Municipal_2014_05_13","50",""
"778","BallotType_Local_or_Municipal_2014_05_12","50",""
"779","BallotType_Local_or_Municipal_2014_05_10","50",""
"780","BallotType_Local_or_Municipal_2014_05_08","50",""
"781","BallotType_Local_or_Municipal_2014_05_06","50",""
"782","BallotType_Local_or_Municipal_2014_05_05","50",""
"783","BallotType_Local_or_Municipal_2014_05_04","50",""
"784","BallotType_Local_or_Municipal_2014_05_03","50",""
"785","BallotType_Local_or_Municipal_2014_04_29","50",""
"786","BallotType_Local_or_Municipal_2014_04_28","50",""
"787","BallotType_Local_or_Municipal_2014_04_26","50",""
"788","BallotType_Local_or_Municipal_2014_04_14","50",""
"789","BallotType_Local_or_Municipal_2014_04_12","50",""
"790","BallotType_Local_or_Municipal_2014_04_10","50",""
"791","BallotType_Local_or_Municipal_2014_04_08","50",""
"792","BallotType_Local_or_Municipal_2014_04_07","50",""
"793","BallotType_Local_or_Municipal_2014_04_05","50",""
"794","BallotType_Special_2014_04_01","50",""
"795","BallotType_Local_or_Municipal_2014_04_01","50",""
"796","BallotType_Local_or_Municipal_2014_03_31","50",""
"797","BallotType_Local_or_Municipal_2014_03_25","50",""
"798","BallotType_Local_or_Municipal_2014_03_24","50",""
"799","BallotType_Local_or_Municipal_2014_03_18","50",""
"800","BallotType_Special_2014_03_04","50",""
"801","BallotType_Local_or_Municipal_2014_03_04","50",""
"802","BallotType_Local_or_Municipal_2014_03_03","50",""
"803","BallotType_Local_or_Municipal_2014_02_25","50",""
"804","BallotType_Local_or_Municipal_2014_02_08","50",""
"805","BallotType_Local_or_Municipal_2014_01_25","50",""
"806","BallotType_Special_2014_01_07","50",""
"807","BallotType_General_2012_11_06","50",""
"808","BallotType_Primary_2012_09_06","50",""
"809","BallotType_Presidential_Primary_2012_03_06","50",""
"810","BallotType_General_2010_11_02","50",""
"811","BallotType_Primary_2010_09_14","50",""
"812","BallotType_General_2008_11_04","50",""
"813","BallotType_Primary_2008_09_16","50",""
"814","BallotType_Presidential_Primary_2008_02_05","50",""
"815","BallotType_General_2006_11_07","50",""
"816","BallotType_Primary_2006_09_19","50",""
"817","BallotType_General_2004_11_02","50",""
"818","BallotType_Primary_2004_09_14","50",""
"819","BallotType_Presidential_Primary_2004_03_02","50",""
"820","BallotType_General_2002_11_05","50",""
"821","BallotType_Primary_2002_09_17","50",""
"822","BallotType_General_2000_11_07","50",""
"823","BallotType_Primary_2000_09_19","50",""
"824","BallotType_Presidential_Primary_2000_03_07","50",""
"825","BallotType_General_1998_11_03","50",""
"826","BallotType_Primary_1998_09_15","50",""
"827","BallotType_General_1996_11_05","50",""
"828","BallotType_Primary_1996_09_17","50",""
"829","BallotType_Presidential_Primary_1996_03_05","50",""
"830","Vote_Frequency","10","[11/3/2020],[11/6/2018],[11/8/2016],[11/4/2014],[9/1/2020],[9/4/2018],[9/8/2016],[9/9/2014]"
"831","VotingPerformanceEvenYearGeneral","12",""
"832","VotingPerformanceEvenYearPrimary","12",""
"833","VotingPerformanceEvenYearGeneralAndPrimary","12",""
"834","VotingPerformanceMinorElection","12",""
"835","PRI_BLT_2020_09_01","1",""
"836","DEM_PRI_BLT_2020_09_01","1",""
"837","REP_PRI_BLT_2020_09_01","1",""
"838","PRI_BLT_2020_03_03","1",""
"839","DEM_PRI_BLT_2020_03_03","1",""
"840","REP_PRI_BLT_2020_03_03","1",""
"841","PRI_BLT_2018_09_04","1",""
"842","DEM_PRI_BLT_2018_09_04","1",""
"843","REP_PRI_BLT_2018_09_04","1",""
"844","PRI_BLT_2016_09_08","1",""
"845","DEM_PRI_BLT_2016_09_08","1",""
"846","REP_PRI_BLT_2016_09_08","1",""
"847","PRI_BLT_2016_03_01","1",""
"848","DEM_PRI_BLT_2016_03_01","1",""
"849","REP_PRI_BLT_2016_03_01","1",""
"850","PRI_BLT_2014_09_09","1",""
"851","DEM_PRI_BLT_2014_09_09","1",""
"852","REP_PRI_BLT_2014_09_09","1",""
"853","PRI_BLT_2012_09_06","1",""
"854","DEM_PRI_BLT_2012_09_06","1",""
"855","REP_PRI_BLT_2012_09_06","1",""
"856","PRI_BLT_2012_03_06","1",""
"857","DEM_PRI_BLT_2012_03_06","1",""
"858","REP_PRI_BLT_2012_03_06","1",""
"859","PRI_BLT_2010_09_14","1",""
"860","DEM_PRI_BLT_2010_09_14","1",""
"861","REP_PRI_BLT_2010_09_14","1",""
"862","PRI_BLT_2008_09_16","1",""
"863","DEM_PRI_BLT_2008_09_16","1",""
"864","REP_PRI_BLT_2008_09_16","1",""
"865","PRI_BLT_2008_02_05","1",""
"866","DEM_PRI_BLT_2008_02_05","1",""
"867","REP_PRI_BLT_2008_02_05","1",""
"868","PRI_BLT_2006_09_19","1",""
"869","DEM_PRI_BLT_2006_09_19","1",""
"870","REP_PRI_BLT_2006_09_19","1",""
"871","PRI_BLT_2004_09_14","1",""
"872","DEM_PRI_BLT_2004_09_14","1",""
"873","REP_PRI_BLT_2004_09_14","1",""
"874","PRI_BLT_2004_03_02","1",""
"875","DEM_PRI_BLT_2004_03_02","1",""
"876","REP_PRI_BLT_2004_03_02","1",""
"877","PRI_BLT_2002_09_17","1",""
"878","DEM_PRI_BLT_2002_09_17","1",""
"879","REP_PRI_BLT_2002_09_17","1",""
"880","PRI_BLT_2000_09_19","1",""
"881","DEM_PRI_BLT_2000_09_19","1",""
"882","REP_PRI_BLT_2000_09_19","1",""
"883","PRI_BLT_2000_03_07","1",""
"884","DEM_PRI_BLT_2000_03_07","1",""
"885","REP_PRI_BLT_2000_03_07","1",""
"886","PRI_BLT_1998_09_15","1",""
"887","DEM_PRI_BLT_1998_09_15","1",""
"888","REP_PRI_BLT_1998_09_15","1",""
"889","PRI_BLT_1996_09_17","1",""
"890","DEM_PRI_BLT_1996_09_17","1",""
"891","REP_PRI_BLT_1996_09_17","1",""
"892","PRI_BLT_1996_03_05","1",""
"893","DEM_PRI_BLT_1996_03_05","1",""
"894","REP_PRI_BLT_1996_03_05","1",""
"895","EarlyBallot_General_2020_11_03","50",""
"896","EarlyBallot_Primary_2020_09_01","50",""
"897","EarlyBallot_General_2018_11_06","50",""
"898","EarlyBallot_Primary_2018_09_04","50",""
"899","EarlyBallot_General_2016_11_08","50",""
"900","EarlyBallot_Primary_2016_09_08","50",""
"901","EarlyBallot_General_2014_11_04","50",""
"902","EarlyBallot_Primary_2014_09_09","50",""
"903","EarlyBallot_General_2012_11_06","50",""
"904","EarlyBallot_Primary_2012_09_06","50",""
"905","EarlyBallot_General_2010_11_02","50",""
"906","EarlyBallot_Primary_2010_09_14","50",""
"907","BallotReturnDate_General_2020_11_03","10",""
"908","BallotReturnDate_Primary_2020_09_01","10",""
"909","BallotReturnDate_General_2018_11_06","10",""
"910","BallotReturnDate_Primary_2018_09_04","10",""
"911","BallotReturnDate_General_2016_11_08","10",""
"912","BallotReturnDate_Primary_2016_09_08","10",""
"913","BallotReturnDate_General_2014_11_04","10",""
"914","BallotReturnDate_Primary_2014_09_09","10",""
"915","BallotReturnDate_General_2012_11_06","10",""
"916","BallotReturnDate_Primary_2012_09_06","10",""
"917","BallotReturnDate_General_2010_11_02","10",""
"918","BallotReturnDate_Primary_2010_09_14","10",""
"","","",""
"","Total Length:","22002",""
"","","",""
"","","",""
